4351655,总办
4351729,总办
4351645,总办
4351723,总办
4351646,总办
4351696,总办
4353708,即时通信产品部
4354494,即时通信产品部
4354420,即时通信产品部
4354260,即时通信产品部
4353220,即时通信产品部
4354611,即时通信产品部
4354266,即时通信产品部
4354325,即时通信产品部
4353424,即时通信产品部
4353904,即通产品部
4354148,即通产品部
4352781,即通产品部
4354495,即通产品部
4354528,即通产品部
4354138,即通产品部
4353215,即通产品部
4353081,无线产品部
4354078,无线产品部
4353204,无线产品部
4353055,无线产品部
4353551,业务系统
4353670,互联网事业部
4353751,广告销售部
4352660,广告销售部
4353182,移动通信部
4353608,移动通信部
4352649,移动通信部
4353690,移动通信部
4353149,移动通信部
4352905,移动通信部
4354457,国际业务部
4353776,网站部
4354411,网站部
4353761,网站部
4353699,网站部
4352949,网站部
4353180,网站部
4352523,客户服务部
4353861,客户服务部
4353725,客户服务部
4354177,客户服务部
4353225,客户服务部
4353172,客户服务部
4352608,客户服务部
4354086,客户服务部
4353655,客户服务部
4354551,客户服务部
4353783,客户服务部
4352657,客户服务部
4353872,行政部
4352773,行政部
4353954,行政部
4352527,行政部
4354412,行政部
4352450,行政部
4353199,行政部
4353657,行政部
4351782,北京办事处
4351801,上海办事处
4354003,人力资源部
4353205,人力资源部
4354320,人力资源部
4354005,人力资源部
4353634,人力资源部
4353147,人力资源部
4354454,人力资源部
4353419,人力资源部
4353133,人力资源部
4352633,人力资源部
4353237,人力资源部
4354034,电信事业部
4354042,电信事业部
4354595,电信事业部
4353051,电信事业部
4354277,电信事业部
4353897,电子商务部
4354520,电子商务部
4354062,电子商务部
4353566,电子商务部
4353526,电子商务部
4353668,电子商务部
4352824,电子商务部
4353955,电子商务部
4353198,公关部
4353662,管理工程部
4353297,管理工程部
4354121,网络平台部
4353502,网络平台部
4354196,网络平台部
4352673,网络平台部
4353490,网络平台部
4354246,网络平台部
4353572,董事会办公室
4352607,董事会办公室
4352930,董事会办公室
4354436,董事会办公室
4352674,董事会办公室
4352963,董事会办公室
4353605,董事会办公室
4352495,董事会办公室
4352625,投资者关系部
4352445,投资者关系部
4353387,投资者关系与国际传讯部
4354524,投资者关系与国际传讯部
4353887,投资者关系与国际传讯部
4354339,投资者关系与国际传讯部
4354029,投资者关系与国际传讯部
4352794,战略发展部
4353393,战略发展部
4354357,战略发展部
4352981,战略发展部
4354104,战略发展部
4352967,战略发展部
4354369,战略发展部
4353579,测试部门
4353906,专利小组
4352601,综合规划
4353979,综合规划
4354463,企划
4353934,市场组
4353397,技术
4353392,技术支持
4353978,技术中心
4354318,新闻中心
4354395,深圳研发中心
4353604,深圳研发中心
4353981,深圳研发中心
4354308,深圳研发中心
4353507,S职能系统
4351744,S1职能系统－职能线
4351747,S1职能系统－职能线
4351689,S1职能系统－职能线
4351715,S1职能系统－职能线
4351749,S1职能系统－职能线
4351660,S1职能系统－职能线
4351722,S1职能系统－职能线
4354245,IDC
4353745,渠道组
4353574,华南区
4353478,华中区
4353961,华中区
4352904,西南区
4353704,总部关系
4352884,营销拓展组
4352954,实习生
4352436,技术支持
4353189,国际业务部
4353134,国际业务部
4354160,产品组
4352811,实习生
4353664,热线组
4353443,成本管理组
4354571,政策外联
4353594,财务监督
4353196,财务监督
4351791,北京分公司
4351862,北京分公司
4351816,北京分公司
4351767,北京分公司
4351832,北京分公司
4351802,北京分公司
4351798,北京分公司
4351811,北京分公司
4351796,北京分公司
4351824,北京分公司
4351855,北京分公司
4353124,北京分公司
4353431,北京分公司
4352704,北京分公司
4353577,北京分公司
4353925,北京分公司
4352881,北京分公司
4351813,上海分公司
4351803,上海分公司
4351833,上海分公司
4351788,上海分公司
4351781,上海分公司
4351819,上海分公司
4352726,上海分公司
4354149,上海分公司
4354396,上海分公司
4354095,上海分公司
4354502,上海分公司
4352763,人力资源部
4352719,运营支持部
4353236,运营支持部
4353002,数据平台部
4353920,数据平台部
4354288,数据平台部
4353688,数据平台部
4353423,数据平台部
4354147,财务部
4352968,财务部
4353223,财务部
4352899,业务协调组
4353181,计划结算部
4353722,研发管理部
4353007,研发管理部
4354219,研发管理部
4354076,研发管理部
4353379,研发管理部
4353599,研发管理部
4354162,研发中心
4353197,研发中心
4352850,法务部
4352597,法务部
4353585,法务部
4354470,法务部
4354096,法务部
4354486,正式员工
4354473,正式员工
4354634,研究顾问组
4354545,互动娱乐事业部
4353249,游戏开发
4354199,娱乐平台开发
4354250,产品组
4354257,项目分析
4354186,内审组
4353211,运维组
4354488,质检组
4354309,信息组
4353107,热线组
4353646,HR组
4353702,行政组
4352748,销售组
4353565,策略组
4353046,业务支持组
4353520,采购
4352959,销售管理组
4353826,渠道营销部
4353975,渠道营销部
4353001,渠道营销部
4353606,渠道营销部
4352998,渠道营销部
4354477,系统架构部
4352629,系统架构部
4353701,系统架构部
4352868,架构中心
4353622,架构中心
4352616,北京
4352872,费用核算分组
4353370,运营平台开发
4352867,开发
4353089,运维
4353798,媒体拓展组
4353643,投资并购部
4352569,成都研发部
4352556,广州研发中心
4353094,广州研发中心
4352700,广州研发中心
4354269,广州研发部
4352376,广州研发线
4352352,广州研发线
4352379,广州研发线
4351934,广州研发线
4352025,广州研发线
4352136,广州研发线
4352019,广州研发线
4352188,广州研发线
4352196,广州研发线
4352268,广州研发线
4352358,广州研发线
4352189,广州研发线
4352372,广州研发线
4352115,广州研发线
4352092,广州研发线
4351919,广州研发线
4352076,广州研发线
4352219,广州研发线
4352284,广州研发线
4352242,广州研发线
4352223,广州研发线
4352431,广州研发线
4351976,广州研发线
4352765,搜索产品中心
4354572,搜索产品中心
4353842,安全中心
4352709,安全平台部
4353298,安全平台部
4354476,安全平台部
4352877,安全平台部
4352598,安全平台部
4353394,安全平台部
4354397,实习生
4353547,北京组
4353221,职能组
4353400,媒体渠道组
4353792,商用开发一组
4354028,商用开发二组
4354305,财经中心
4353269,内审组
4353976,结算组
4352588,支付管理组
4352751,国际拓展组
4353973,行政HR组
4354129,运维支持组
4352478,质量管理小组
4354445,基础研发
4354569,BD
4353383,BD
4354321,BD
4352978,CP管理
4353492,CP管理
4352491,ＷＥＢ应用开发组
4352707,北京组
4352714,测试
4352766,策划
4353685,策划
4353787,产品规划
4354517,产品线
4354289,产品支撑二组
4352957,产品助理
4352862,产品组
4354422,宠物产品组
4353919,动漫
4352494,读书
4354013,广研
4353940,汇线通组
4352969,会员市场组
4353915,会员市场组
4352677,机房工程
4352555,教育
4354243,借调人员
4353495,开发二组
4353214,开发一组
4353951,开发组
4353946,开发组
4354183,宽频
4352944,论坛组
4352945,美工
4353816,频道开发
4352844,设计
4353705,时尚
4353123,网站业务
4352593,西南区
4353620,系统管理
4353504,新业务组
4353451,信息审核
4353042,星座
4354267,行政组
4353246,业务组
4353105,应用运维
4352799,游戏技能组
4353924,游戏技能组
4353280,娱乐
4352683,语音制作
4353676,预算仓库
4354521,预研组
4354378,座席代表6组
4353996,座席代表8组
4353390,座席代表9组
4353494,Minigame测试组
4352742,server开发组
4354093,大厅开发组
4353687,Minigame测试组
4353479,Q-Zone
4354213,Q-Zone
4353793,Q-Zone
4354220,WAP主站地方
4353652,web测试组
4353498,策划制作组
4352711,程序组
4353119,程序组
4353763,大厅开发组
4352663,大厅开发组
4353415,大厅开发组
4352816,大厅开发组
4353840,公共平台
4354012,华东办事处
4353713,会员
4354576,技术线
4354335,美术组
4352744,平面动画组
4353305,企划组
4354332,西北办事处
4353289,西北办事处
4353548,西南办事处
4354525,信息组
4352698,游戏开发组
4352831,游戏开发组
4353631,增值开发组
4353847,终端开发组
4352817,终端开发组
4351675,B0企业发展系统
4351665,B0企业发展系统
4351720,CDG企业发展事业群
4351676,CDG企业发展事业群
4351706,CDG企业发展事业群
4351732,CDG企业发展事业群
4351677,CDG企业发展事业群
4351717,CDG企业发展事业群
4351709,B1无线业务系统
4351743,MIG移动互联网事业群
4351656,MIG移动互联网事业群
4351737,MIG移动互联网事业群
4351742,MIG移动互联网事业群
4351745,MIG移动互联网事业群
4351690,MIG移动互联网事业群
4351740,MIG移动互联网事业群
4351716,MIG移动互联网事业群
4352801,B2互联网业务系统
4353186,B2互联网业务系统
4351661,B2互联网业务系统
4351750,B2互联网业务系统
4351738,B2互联网业务系统
4351672,SNG社交网络事业群
4351687,SNG社交网络事业群
4351667,SNG社交网络事业群
4351719,SNG社交网络事业群
4351748,SNG社交网络事业群
4351752,SNG社交网络事业群
4351671,SNG社交网络事业群
4351694,SNG社交网络事业群
4351707,B3互动娱乐业务系统
4351688,B3互动娱乐业务系统
4351705,B3互动娱乐业务系统
4351692,B3互动娱乐业务系统
4351756,B3互动娱乐业务系统
4351663,IEG互动娱乐事业群
4351710,IEG互动娱乐事业群
4351682,IEG互动娱乐事业群
4354591,B4网络媒体业务系统
4351714,B4网络媒体业务系统
4351654,B4网络媒体业务系统
4351725,B4网络媒体业务系统
4351721,B4网络媒体业务系统
4351697,B4网络媒体业务系统
4351763,OMG网络媒体事业群
4351683,OMG网络媒体事业群
4351734,OMG网络媒体事业群
4351766,OMG网络媒体事业群
4351753,OMG网络媒体事业群
4351647,OMG网络媒体事业群
4354509,O运营支持系统
4351670,O运营支持系统
4351693,O运营支持系统
4351757,O运营支持系统
4351699,O1运营平台系统－基础运营线
4351754,TEG技术工程事业群
4351731,TEG技术工程事业群
4351648,TEG技术工程事业群
4351700,TEG技术工程事业群
4351653,TEG技术工程事业群
4351736,TEG技术工程事业群
4351678,TEG技术工程事业群
4351664,TEG技术工程事业群
4351704,R平台研发系统
4352956,数字音乐部
4352676,数字音乐部
4354615,数字多媒体产品中心
4353140,数字多媒体产品中心
4353879,数字多媒体产品部
4354602,互联网研发部
4352465,互联网研发部
4352894,互联网研发部
4353113,在线社区部
4354263,互联网市场部
4354221,互联网市场部
4353755,互联网市场部
4354249,互联网市场部
4353948,会员产品部
4353782,会员产品部
4354240,会员产品部
4352650,互动娱乐运营部
4354481,互动娱乐运营部
4354426,互动娱乐运营部
4354145,互动娱乐运营部
4354222,互动娱乐运营部
4352806,互动娱乐运营部
4353228,互动娱乐运营部
4352880,互动娱乐运营部
4352595,互动娱乐运营部
4354043,互动娱乐运营部
4354287,互动娱乐运营部
4353545,互动娱乐运营部
4354544,互动娱乐研发部
4354390,互动娱乐研发部
4352665,互动娱乐研发部
4352493,互动娱乐研发部
4354050,互动娱乐研发部
4354356,互动娱乐研发部
4353820,互动娱乐研发中心
4352879,互动娱乐研发中心
4352991,互动娱乐研发部
4353292,互动娱乐研发部
4353061,互动娱乐研发部
4353152,互动娱乐研发部
4353033,互动娱乐研发部
4354126,互动娱乐研发部
4353994,互动娱乐研发部
4353590,互动娱乐研发部
4352990,互动娱乐研发部
4351869,社区平台组
4351873,社区平台组
4353865,PMO
4354125,PMO
4352468,流程管理部
4354400,企业IT部
4352815,企业IT部
4354158,企业IT部
4353582,企业IT部
4354402,企业IT部
4353320,企业IT部
4353778,企业IT部
4353926,企业IT部
4354430,企业IT部
4353867,企业IT部
4353321,企业IT部
4354633,互动综合项目部
4354081,互动综合项目部
4353720,互动综合项目部
4353971,互动综合项目部
4354388,互动综合项目部
4353986,互动综合项目部
4354500,互动综合项目部
4352979,互联网综合项目部
4351776,上海分区
4351794,上海分区
4354597,QA
4353136,采购中心
4352891,采购部
4354244,采购部
4353774,采购部
4353327,采购部
4353911,采购部
4353564,采购部
4353413,无线业务系统办公室
4354374,无线业务系统办公室
4353065,无线业务系统办公室
4353578,无线业务系统办公室
4354236,无线业务系统办公室
4354482,无线业务系统办公室
4353698,无线业务系统办公室
4353539,移动互联网事业群办公室
4353024,移动互联网事业群办公室
4354504,移动互联网事业群办公室
4353729,移动互联网事业群办公室
4354306,移动互联网事业群办公室
4353799,互联网业务系统办公室
4354002,互联网业务系统办公室
4352834,互联网业务系统办公室
4353571,互联网业务系统办公室
4353284,社交网络事业群办公室
4352952,社交网络事业群办公室
4352805,社交网络事业群办公室
4352517,互动娱乐业务系统办公室
4353773,互动娱乐业务系统办公室
4353982,互动娱乐事业群办公室
4353828,互动娱乐事业群办公室
4354207,互动娱乐事业群办公室
4354605,互动娱乐事业群办公室
4354132,互动娱乐事业群办公室
4353694,运营支持系统办公室
4354389,运营平台系统办公室
4353362,TEG办公室
4352614,TEG办公室
4353219,TEG办公室
4354030,TEG办公室
4353632,TEG办公室
4353873,TEG办公室
4354334,TEG办公室
4353624,互联网运营部
4352792,互联网运营部
4354212,互联网运营部
4352976,互联网运营平台部
4353731,云平台部
4352887,云平台部
4353224,云平台部
4353553,云平台部
4353295,云平台部
4352756,云平台部
4352464,云平台部
4352895,云平台部
4354408,3G产品中心
4352832,3G产品部
4353402,平台研发系统办公室
4353760,平台研发系统办公室
4352484,平台研发系统办公室
4354180,在线支付部
4353522,在线支付部
4353291,在线支付部
4353154,在线支付部
4353740,在线支付部
4353505,在线支付部
4353936,在线支付部
4354512,在线支付部
4353672,在线支付部
4354036,在线支付部
4353769,在线支付部
4353003,在线支付部
4353285,在线支付部
4353802,总办助理
4353963,总办助理
4354363,总办秘书
4352768,总办秘书
4352840,QQ空间产品中心
4354052,社交平台部
4353617,社交平台部
4354142,社交平台部
4352584,社交平台部
4354534,社交平台部
4353231,企业拓展部
4353399,国际产品中心
4354570,国际产品中心
4352617,用户研究与体验设计中心
4353074,用户研究与体验设计中心
4354394,用户研究与体验设计中心
4354273,用户研究与体验设计中心
4353711,用户研究与体验设计部
4354268,用户研究与体验设计部
4352729,用户研究与体验设计部
4353512,用户研究与体验设计部
4353626,用户研究与体验设计部
4353852,搜索技术研发中心
4352999,搜索技术研发中心
4352837,搜索技术研发中心
4351787,毕业生组
4351784,毕业生组
4351771,毕业生组
4353019,政策发展部
4353260,政策发展部
4352470,政策发展部
4353812,美国办公室
4353721,美国办公室
4353635,美国分公司
4354319,美国分公司
4353597,美国分公司
4352988,美国分公司
4353118,美国分公司
4352804,美国分公司
4354625,美国分公司
4354599,美国分公司
4353813,美国分公司
4354188,美国分公司
4353803,运营技术中心
4353653,经营管理委员会
4352458,经营管理委员会
4354418,经营管理委员会
4353491,经营管理委员会
4354168,经营管理委员会
4354365,经营管理委员会
4352451,腾讯公益慈善基金会执行委员会
4353886,腾讯公益慈善基金会
4354206,企业社会责任部
4354298,企业社会责任部
4354405,企业社会责任部
4352694,企业社会责任部
4352958,企业社会责任部
4353831,无线运营中心
4353009,无线运营中心
4353325,无线运营中心
4353374,无线运营中心
4354109,无线合作开发部
4353339,无线合作开发部
4353557,无线合作开发部
4354140,无线合作开发部
4353692,无线合作开发部
4353456,无线合作开发部
4352564,无线合作开发部
4353748,无线合作开发部
4353027,广告平台产品部
4353917,广告平台产品部
4353338,广告平台产品部
4353791,广告平台产品部
4354588,广告平台产品部
4352986,广告平台产品部
4352467,广告平台产品部
4353256,基建工程部
4354146,基建工程部
4353707,QQ秀产品中心
4354074,QQ秀产品部
4352688,SNS应用部
4353077,创新中心
4354191,创新中心
4353195,创新中心
4353957,创新中心
4353059,企业文化与员工关系部
4353120,企业文化与员工关系部
4353191,企业文化与员工关系部
4354461,企业文化与员工关系部
4352615,企业文化与员工关系部
4353441,企业文化与员工关系部
4354380,企业文化与员工关系部
4353468,企业文化与员工关系部
4352791,企业文化与员工关系部
4353734,企业文化与员工关系部
4351765,独立核算预算项目组（成本中心核算专用）
4351711,独立核算预算项目组（成本中心核算专用）
4351691,独立核算预算项目组（成本中心核算专用）
4351741,独立核算预算项目组（成本中心核算专用）
4351684,独立核算预算项目组（成本中心核算专用）
4351680,独立核算预算项目组（成本中心核算专用）
4351730,独立核算预算项目组（成本中心核算专用）
4351681,独立核算预算项目组（成本中心核算专用）
4351657,独立核算预算项目组（成本中心核算专用）
4351746,独立核算预算项目组（成本中心核算专用）
4353623,奥运项目
4353070,广东电视台合资公司
4354468,互动娱乐市场部
4353245,互动娱乐市场部
4352685,互动娱乐市场部
4353995,互动娱乐市场部
4351797,总部关系组
4351820,总部关系组
4354116,印研所
4353079,人力资源管理委员会
4353483,人力资源管理委员会
4352515,人力资源管理委员会
4353610,人力资源管理委员会
4353470,人力资源管理委员会
4352640,人力资源管理委员会
4353416,人力资源管理委员会
4354421,人力资源管理委员会
4354194,人力资源管理委员会
4354523,腾讯学院
4354185,腾讯学院
4352538,腾讯学院
4353100,腾讯学院
4354045,腾讯学院
4352953,腾讯学院
4352599,腾讯学院
4352829,数字多媒体产品中心
4353814,成都分公司
4352771,成都分公司
4352699,成都分公司
4353592,成都分公司
4354189,成都分公司
4354025,成都分公司
4354251,成都分公司
4353128,业务安全部
4353226,代理游戏部
4353496,代理游戏部
4353230,业务综合协调部
4352644,业务综合协调部
4351685,S2职能系统－财经线
4351702,S2职能系统－财经线
4351708,S2职能系统－财经线
4351695,S2职能系统－财经线
4351764,S2职能系统－财经线
4351649,S2职能系统－财经线
4351703,S3职能系统－HR与管理线
4351701,S3职能系统－HR与管理线
4351728,S3职能系统－HR与管理线
4351727,S3职能系统－HR与管理线
4351755,S3职能系统－HR与管理线
4351669,S3职能系统－HR与管理线
4351726,S3职能系统－HR与管理线
4351662,S3职能系统－HR与管理线
4351735,S3职能系统－HR与管理线
4351758,S3职能系统－HR与管理线
4351666,S3职能系统－HR与管理线
4353794,财务管理
4354372,投资并购
4354054,投资并购
4353021,投资并购
4354016,投资并购
4354547,投资并购
4353352,投资并购
4354173,投资并购
4354379,投资并购
4354366,投资并购
4352893,投资公司管理
4353098,投资公司管理
4353274,投资公司管理
4354248,投资公司管理
4352443,投资公司管理
4353356,内审
4354537,内审
4354017,审计监察
4353322,审计监察
4353550,内控
4353208,风险管理和内部控制
4354343,风险管理和内部控制
4353742,风险管理和内部控制
4353546,B4财务管理
4353167,B4系统财务管理
4353541,B4系统财务管理
4353677,OMG财务管理
4354554,OMG财务管理
4354135,OMG财务管理
4353781,OMG财务管理
4353647,OMG财务管理
4353116,OMG财务管理
4352613,B3系统财务管理
4352702,IEG财务管理
4353384,IEG财务管理
4353686,IEG财务管理
4352637,IEG财务管理
4352759,IEG财务管理
4352743,O/R0/R1系统财务管理
4354526,TEG财务管理
4353527,TEG财务管理
4352861,TEG财务管理
4352574,SNG财务管理
4353406,SNG财务管理
4352530,SNG财务管理
4353987,SNG财务管理
4352531,SNG财务管理
4354215,预算及管理分析
4353272,预算及管理分析
4353916,预算管理与财务分析部
4353359,预算管理与财务分析部
4354179,MIG财务管理
4353844,MIG财务管理
4352621,MIG财务管理
4353950,MIG财务管理
4354088,资金管理
4354284,资金管理
4354553,资金管理
4354455,资金管理
4353723,在线支付部财务管理
4352550,支付及虚拟业务财务管理
4353588,支付基础平台与金融应用线财务管理
4353084,税务及对外协调
4353420,税务管理
4352790,税务管理
4352940,税务管理
4353882,税务管理
4353426,税务管理
4353286,税务管理
4353254,税务管理
4353642,税务管理
4354278,总账管理及专业支持
4352632,财务共享服务部
4353544,财务共享服务部
4354519,财务共享服务部
4352638,应收管理
4353014,应付管理
4354609,应付管理
4353155,应付管理
4353183,分公司财务
4353309,资产管理
4352672,资产管理
4353581,网络媒体市场部
4352833,网络媒体市场部
4354091,网络媒体市场部
4352487,网络媒体市场部
4352591,网络媒体市场部
4352746,网络媒体市场部
4354223,网络媒体市场部
4353633,网络媒体市场部
4352646,网络媒体市场部
4353895,MIG财务管理
4353159,MIG财务管理
4352758,MIG财务管理
4354604,MIG财务管理
4353382,MIG财务管理
4353253,MIG财务管理
4354314,MIG财务管理
4352892,MIG财务管理
4353772,MIG财务管理
4352809,MIG财务管理
4353928,SNG财务管理
4353859,SNG财务管理
4352533,SNG财务管理
4353958,SNG财务管理
4353618,SNG财务管理
4353316,B3系统财务管理
4353645,IEG财务管理
4352931,IEG财务管理
4354344,IEG财务管理
4354416,IEG财务管理
4353691,IEG财务管理
4353893,IEG财务管理
4353239,B4系统财务管理
4353689,OMG财务管理
4354120,OMG财务管理
4353330,OMG财务管理
4352777,OMG财务管理
4353637,OMG财务管理
4353964,TEG财务管理
4352455,TEG财务管理
4354493,TEG财务管理
4354001,TEG财务管理
4353212,TEG财务管理
4352854,TEG财务管理
4354342,TEG财务管理
4353589,TEG财务管理
4352697,TEG财务管理
4354510,公司级品牌营销
4353666,公司级品牌营销
4353217,公司级品牌营销
4354127,公司级内容采购
4353452,公司级内容采购
4353907,公司级内容采购
4354259,公司级内容采购
4354102,财经线-公共
4354638,财经线-公共
4353530,财经线-公共
4353718,财经线-公共
4353229,财经线-公共
4352730,财经线-公共
4354181,财经线-公共
4353293,财经线-公共
4354584,腾讯供应链管理委员会
4352656,架构平台部
4352634,架构平台部
4354159,架构平台部
4352860,架构平台部
4353361,架构平台部
4352475,架构平台部
4352997,架构平台部
4353671,架构平台部
4352772,架构平台部
4354515,无线研发部
4352583,无线研发部
4353473,无线研发部
4354555,无线研发部
4354552,无线研发部
4352780,无线研发部
4353892,无线研发部
4353125,无线研发部
4353680,无线研发部
4353506,无线研发部
4352558,无线研发部
4353243,无线研发部
4353185,无线研发部
4353923,无线研发部
4353355,无线研发部
4353870,波士顿工作室
4352639,Boston Studio
4353097,世博项目中心
4352437,世博项目中心
4353418,腾讯基础IT建设项目组
4353434,电信C网工程实施项目组
4352658,国际业务部
4354065,国际业务部
4353378,国际业务部
4353625,国际业务部
4354483,国际业务部
4352864,国际业务部
4354529,国际业务部
4353477,国际业务部
4352849,国际业务部
4354384,国际业务部
4353312,国际业务部
4353790,投资并购部
4352623,投资并购部
4354264,投资并购部
4352866,投资并购部
4352778,北极光工作室
4354419,北极光工作室
4354111,北极光工作室
4353176,北极光工作室
4353953,北极光工作室
4353901,北极光工作室
4354119,北极光工作室
4354479,北极光工作室
4353171,卧龙工作室
4352985,卧龙工作室
4353533,卧龙工作室
4354398,卧龙工作室
4352738,卧龙工作室
4352731,量子工作室
4352736,量子工作室
4353460,量子工作室
4354475,量子工作室
4354328,量子工作室
4353078,量子工作室
4354315,量子工作室
4353311,量子工作室
4352947,琳琅天上工作室
4353377,琳琅天上工作室
4352469,互动娱乐合作产品部
4352481,互动娱乐合作产品部
4352723,互动娱乐合作产品部
4354442,互动娱乐合作产品部
4354326,互动娱乐合作产品部
4353444,QQ宠物产品部
4352942,QQ宠物产品部
4353057,魔方工作室
4353304,魔方工作室
4353435,魔方工作室
4353628,QQ游戏产品部
4354511,QQ游戏产品部
4352627,QQ游戏产品部
4352821,QQ游戏产品部
4353869,QQ游戏产品部
4352567,QQ游戏产品部
4352932,游戏平台产品部
4353806,游戏平台产品部
4354047,游戏平台产品部
4354094,互动娱乐商务部
4354057,互动娱乐商务部
4352691,互动娱乐商务部
4352975,互动娱乐商务部
4353408,互动娱乐商务部
4353069,商务部
4353767,商务部
4352687,商务部
4353324,商务部
4354626,互动娱乐业务管理部
4353465,互动娱乐业务管理部
4354218,寻仙公测攻坚组
4352552,上海自有物业
4353474,B0人力资源管理组
4353006,CDG人力资源中心
4352896,CDG人力资源中心
4353153,CDG人力资源中心
4354153,CDG人力资源中心
4353714,CDG人力资源中心
4352454,CDG人力资源中心
4353268,CDG人力资源中心
4351658,O2运营平台系统－安全架构线
4353510,CFO办公室
4353881,CFO办公室
4353525,CFO办公室
4353765,CFO办公室
4353388,CFO办公室
4354474,CFO办公室
4353251,CFO办公室
4353344,CFO办公室
